date,league,season,venue,ht_goals_home,ht_goals_away,ht_sot_home,ht_sot_away,ht_reds_home,ht_reds_away,elo_home,elo_away,ft_goals_home,ft_goals_away,ft_sot_home,ft_sot_away
2023-05-02,Ligue 1,2021-22,Away,2,0,,1,0,0,1558,1392,3,0,3,3
2023-05-03,Premier League,2021-22,Home,0,1,1.0,0,0,0,1219,1280,1,1,3,1
2023-05-04,La Liga,2020-21,Home,0,1,2.0,1,0,0,1657,1600,0,1,3,5
2023-05-04,Bundesliga,2021-22,Home,0,0,1.0,3,0,0,1880,1497,0,1,3,5
2023-05-04,Premier League,2023-24,Home,0,2,1.0,3,0,0,1137,1347,0,3,3,6
2023-05-04,La Liga,2021-22,Away,0,1,3.0,3,0,0,1609,1517,1,2,6,5
2023-05-04,La Liga,2022-23,Home,0,1,3.0,2,0,0,1411,1789,3,2,4,5
2023-05-05,Serie A,2021-22,Away,1,0,4.0,5,0,1,1681,1274,3,1,4,5
2023-05-05,Ligue 1,2023-24,Away,1,1,2.0,2,0,0,1538,1277,2,2,3,2
2023-05-05,Serie A,2020-21,Home,0,1,2.0,3,0,0,1803,1414,0,1,3,4
2023-05-05,La Liga,2021-22,Home,0,0,2.0,3,0,0,1313,1253,2,1,2,4
2023-05-05,Serie A,2023-24,Away,1,1,6.0,2,0,0,1673,1357,4,1,12,4
2023-05-06,Serie A,2021-22,Home,0,0,1.0,3,0,0,1581,1154,1,1,4,3
2023-05-06,Ligue 1,2020-21,Away,0,4,2.0,3,0,0,1629,1684,0,4,3,3
2023-05-06,Serie A,2020-21,Home,0,0,0.0,3,0,0,1579,1422,4,0,2,6
2023-05-06,Serie A,2020-21,Away,0,1,5.0,2,0,0,1819,1537,1,1,6,4
2023-05-06,Serie A,2020-21,Away,0,2,2.0,1,0,0,1751,1465,1,2,5,1
2023-05-07,Serie A,2021-22,Away,0,0,2.0,3,0,0,1565,1907,2,1,4,7
2023-05-07,Serie A,2023-24,Home,0,1,2.0,2,0,0,1235,1386,2,3,4,5
2023-05-07,Ligue 1,2020-21,Away,0,0,3.0,2,0,0,1606,1897,0,1,5,2
2023-05-08,Serie A,2022-23,Home,1,1,4.0,4,0,0,1251,1535,2,2,7,5
2023-05-08,Ligue 1,2020-21,Home,2,1,3.0,0,0,0,1739,1497,2,2,3,2
2023-05-09,Bundesliga,2020-21,Away,2,1,,3,0,0,1340,1419,4,1,3,3
2023-05-09,Ligue 1,2022-23,Home,1,0,3.0,2,1,0,1939,1583,3,0,3,4
2023-05-09,Serie A,2023-24,Away,0,0,2.0,4,0,0,1475,1491,1,1,4,7
2023-05-09,Bundesliga,2023-24,Home,1,0,2.0,5,0,0,1418,1492,2,1,8,7
2023-05-09,Bundesliga,2023-24,Neutral,1,0,2.0,0,0,0,1682,1559,3,0,3,2
2023-05-10,Serie A,2023-24,Away,1,0,2.0,2,0,0,1589,1571,2,0,4,3
2023-05-10,Premier League,2023-24,Home,0,0,0.0,1,0,0,1299,1394,2,1,2,1
2023-05-10,Ligue 1,2023-24,Away,2,1,0.0,2,0,0,1333,1654,3,1,3,3
2023-05-10,Serie A,2021-22,Away,0,0,3.0,2,0,0,1535,1489,1,1,5,3
2023-05-10,Serie A,2021-22,Home,2,2,0.0,4,0,0,1415,1952,4,2,3,6
2023-05-11,Premier League,2020-21,Home,0,1,5.0,3,0,0,1776,1719,1,4,5,4
2023-05-11,Ligue 1,2023-24,Home,0,0,0.0,0,0,0,1374,1402,0,1,1,1
2023-05-11,Premier League,2020-21,Away,1,1,3.0,3,0,1,1578,1453,3,1,4,3
2023-05-11,Premier League,2022-23,Away,2,1,3.0,2,0,0,1542,1557,3,1,4,5
2023-05-11,Ligue 1,2020-21,Home,0,1,1.0,3,0,0,1352,1694,0,2,5,5
2023-05-12,La Liga,2022-23,Away,1,1,2.0,1,0,0,1007,1635,1,1,5,3
2023-05-12,Premier League,2023-24,Home,0,0,,3,0,1,1446,1241,1,1,7,4
2023-05-12,Bundesliga,2023-24,Home,4,0,2.0,0,0,0,1182,1745,4,0,2,3
2023-05-12,Serie A,2020-21,Home,0,0,5.0,0,1,0,1322,1441,0,1,8,2
2023-05-12,Serie A,2022-23,Home,1,2,3.0,0,0,0,1518,1375,1,2,6,4
2023-05-12,La Liga,2020-21,Away,2,1,1.0,3,0,0,1511,1815,2,2,6,4
2023-05-12,,2023-24,Away,0,0,3.0,1,0,0,1369,1451,0,0,6,2
2023-05-12,Serie A,2021-22,Away,0,0,2.0,3,0,0,1510,1720,0,0,6,6
2023-05-13,Serie A,2023-24,Away,0,0,6.0,2,0,0,1444,1256,0,0,9,3
2023-05-13,La Liga,2021-22,Home,1,0,4.0,1,0,0,1330,1477,1,0,7,2
2023-05-13,Premier League,2023-24,Home,0,0,2.0,2,0,0,1517,1047,0,0,5,4
2023-05-14,La Liga,2023-24,Home,1,1,2.0,4,0,0,1463,1582,4,4,6,7
2023-05-14,La Liga,2023-24,Home,0,0,2.0,0,0,0,1846,1615,0,0,4,3
2023-05-14,Bundesliga,2022-23,Neutral,0,1,1.0,3,0,0,1213,1311,1,1,7,7
2023-05-14,La Liga,2020-21,Away,0,0,5.0,3,0,0,1253,1639,1,2,5,3
2023-05-14,,2020-21,Home,1,0,2.0,2,0,0,1474,1359,1,0,4,4
2023-05-14,La Liga,2021-22,Neutral,3,0,1.0,1,0,0,1710,1599,4,0,3,2
2023-05-14,Ligue 1,2022-23,Away,0,1,0.0,2,0,0,1267,1313,0,1,2,6
2023-05-15,La Liga,2022-23,Away,1,0,4.0,0,0,0,1232,1170,1,0,5,1
2023-05-15,Premier League,2021-22,Away,3,0,,0,0,0,1092,1238,3,0,6,2
2023-05-15,Premier League,2022-23,Home,0,0,3.0,2,0,0,1609,1790,1,1,6,2
2023-05-16,Bundesliga,2021-22,Away,0,2,4.0,1,0,0,1432,1761,3,3,7,4
2023-05-17,Premier League,2022-23,Home,2,1,4.0,5,0,0,1595,1286,2,1,6,6
2023-05-17,Ligue 1,2023-24,Away,0,0,2.0,2,0,0,1510,1647,0,2,5,4
2023-05-17,La Liga,2020-21,Away,1,1,,2,0,0,2062,1558,3,1,3,4
2023-05-17,La Liga,2021-22,Away,2,1,2.0,2,0,0,1550,1296,3,2,3,3
2023-05-17,Premier League,2022-23,Home,0,0,1.0,0,0,0,1340,1779,0,0,2,2
2023-05-18,Premier League,2021-22,Home,0,2,2.0,3,0,0,1774,1566,0,2,5,5
2023-05-18,Premier League,2020-21,Away,1,0,3.0,1,0,0,1769,1514,5,0,3,2
2023-05-18,Bundesliga,2023-24,Home,1,0,1.0,3,0,0,1464,1637,3,1,3,5
2023-05-18,Premier League,2022-23,Away,1,0,4.0,1,0,0,1771,1621,1,0,6,3
2023-05-19,Bundesliga,2020-21,Away,1,1,3.0,2,0,0,1631,1317,1,1,4,4
2023-05-19,La Liga,2021-22,Away,1,0,2.0,4,0,0,1736,1325,1,0,7,6
2023-05-19,Ligue 1,2022-23,Away,2,2,4.0,2,0,0,1441,1369,4,2,5,5
2023-05-19,Premier League,2022-23,Away,0,0,1.0,1,1,0,1696,1512,1,1,2,4
2023-05-20,Ligue 1,2020-21,Home,1,1,4.0,0,0,0,1656,1486,4,1,8,1
2023-05-20,Bundesliga,2020-21,Away,0,1,3.0,2,0,0,1315,1448,1,1,6,6
2023-05-21,Bundesliga,2022-23,Away,0,0,5.0,2,1,0,1368,1297,0,1,7,2
2023-05-21,Ligue 1,2020-21,Away,2,0,7.0,3,0,0,1537,1579,2,0,10,3
2023-05-21,Bundesliga,2023-24,Home,0,1,5.0,1,0,0,1423,1269,0,1,5,3
2023-05-22,Ligue 1,2023-24,Away,0,0,3.0,4,0,0,1330,1792,0,0,7,4
2023-05-22,Serie A,2021-22,Home,1,0,1.0,3,0,0,1612,1684,2,1,2,7
2023-05-22,Serie A,2020-21,Home,1,2,2.0,2,0,0,1481,1787,1,3,2,5
2023-05-22,Serie A,2022-23,Home,2,0,3.0,2,0,0,1435,1498,2,1,5,2
2023-05-22,La Liga,2020-21,Away,1,0,2.0,3,0,0,1492,1538,1,2,3,6
2023-05-22,Serie A,2020-21,Away,1,0,5.0,1,0,0,1620,1601,1,0,6,2
2023-05-23,Bundesliga,2021-22,Home,0,0,1.0,2,0,0,1774,1524,1,1,4,4
2023-05-23,Serie A,2023-24,Home,1,0,3.0,5,0,0,1619,1583,2,1,3,5
2023-05-24,Ligue 1,2023-24,Home,0,2,0.0,0,0,0,1763,1310,2,2,4,1
2023-05-24,Ligue 1,2020-21,Home,0,2,1.0,2,0,0,1519,1723,1,4,3,5
2023-05-24,Serie A,2023-24,Home,0,0,3.0,3,0,0,1361,1512,1,0,3,3
2023-05-24,La Liga,2022-23,Neutral,0,0,0.0,5,0,0,1591,1520,0,0,3,7
2023-05-25,Bundesliga,2020-21,Away,0,0,4.0,1,0,0,1641,1758,1,0,6,4
2023-05-26,Bundesliga,2022-23,Away,2,3,4.0,2,0,0,1664,1593,4,3,5,3
2023-05-26,Serie A,2020-21,Away,2,1,0.0,2,0,0,1478,1650,2,2,1,4
2023-05-26,Premier League,2023-24,Away,0,0,7.0,0,0,0,1166,1237,0,0,9,1
2023-05-27,Premier League,2021-22,Home,1,0,4.0,3,0,0,1757,1410,3,1,6,4
2023-05-28,La Liga,2020-21,Home,1,1,4.0,3,0,0,1387,1693,2,1,8,7
2023-05-28,La Liga,2020-21,Home,2,0,1.0,5,0,0,1660,1302,3,1,4,7
2023-05-28,Serie A,2023-24,Home,1,1,1.0,1,0,0,1792,940,1,2,3,3
2023-05-28,Ligue 1,2021-22,Away,1,0,1.0,0,0,0,1867,1772,1,0,2,2
2023-05-28,Bundesliga,2020-21,Away,0,1,5.0,2,1,0,1325,1227,2,1,5,2
2023-05-29,Bundesliga,2022-23,Home,0,2,4.0,1,0,0,1642,1205,0,3,4,3
2023-05-29,Premier League,2021-22,Home,0,2,2.0,4,0,0,1661,1218,2,3,3,5
2023-05-29,Bundesliga,2023-24,Home,0,1,1.0,7,0,0,1184,1442,1,2,1,9
2023-05-29,Ligue 1,2023-24,Home,2,0,1.0,3,0,0,1513,1654,3,1,2,3
2023-05-29,La Liga,2020-21,Away,1,0,0.0,1,0,0,1330,1864,2,0,1,5
2023-05-29,Serie A,2023-24,Home,0,2,2.0,0,0,0,1322,1023,2,2,5,0
2023-05-30,Premier League,2020-21,Home,0,1,2.0,1,0,0,1522,1582,0,1,5,3
2023-05-31,La Liga,2021-22,Home,1,1,3.0,1,0,0,1358,1722,1,2,5,6
2023-05-31,Bundesliga,2020-21,Away,0,0,1.0,2,0,0,1406,1390,3,0,3,3
2023-05-31,Premier League,2023-24,Away,0,0,,3,0,0,1229,1509,0,1,2,4
2023-05-31,Serie A,2022-23,Away,0,0,3.0,4,0,0,1144,1645,0,0,9,7
2023-06-01,Serie A,2020-21,Home,0,0,1.0,0,0,0,1512,1830,0,1,7,3
2023-06-02,Ligue 1,2022-23,Away,1,3,2.0,2,0,1,1585,1196,1,4,3,3
2023-06-02,Ligue 1,2020-21,Home,0,0,1.0,2,1,0,1736,1547,2,0,5,6
2023-06-02,Bundesliga,2022-23,Home,1,0,3.0,0,0,0,1565,1142,2,2,6,0
2023-06-02,La Liga,2023-24,Away,0,0,0.0,0,0,0,1736,1505,1,0,0,4
2023-06-02,Premier League,2021-22,Home,2,0,1.0,1,0,0,1651,1563,2,0,1,2
2023-06-02,Bundesliga,2023-24,Away,0,2,,0,0,0,1424,1396,4,2,4,2
2023-06-02,Bundesliga,2021-22,Away,0,1,5.0,1,0,0,1465,1492,1,1,8,2
2023-06-02,Serie A,2020-21,Home,0,0,3.0,2,0,0,1167,1409,4,1,6,2
2023-06-03,Bundesliga,2023-24,Home,0,1,4.0,0,0,1,1586,1308,1,1,5,0
2023-06-03,Ligue 1,2023-24,Neutral,1,1,0.0,3,0,0,1438,1575,1,1,0,5
2023-06-03,Premier League,2023-24,Home,2,0,8.0,2,0,0,1856,1542,3,1,10,3
2023-06-03,Ligue 1,2023-24,Home,0,0,5.0,5,0,0,1142,1287,1,1,7,9
2023-06-03,Serie A,2020-21,Away,0,0,4.0,2,0,0,1483,1575,3,1,5,2
2023-06-03,Premier League,2023-24,Away,1,1,6.0,0,0,0,1447,1203,1,3,6,1
2023-06-03,,2020-21,Away,1,1,1.0,1,0,0,1170,1182,2,3,3,6
2023-06-04,Bundesliga,2022-23,Away,4,0,3.0,1,0,1,1577,1484,5,0,4,4
2023-06-04,Ligue 1,2021-22,Away,1,1,7.0,1,0,0,1477,1531,1,2,12,1
2023-06-04,Serie A,2022-23,Home,1,0,0.0,1,0,0,1351,1532,1,0,4,2
2023-06-05,Bundesliga,2022-23,Away,1,1,4.0,5,0,0,1288,1097,2,1,10,7
2023-06-05,La Liga,2022-23,Away,0,0,2.0,3,0,0,1403,1479,2,2,4,4
2023-06-05,Ligue 1,2022-23,Neutral,1,0,2.0,1,0,0,1179,1345,1,0,2,2
2023-06-06,Bundesliga,2020-21,Away,1,0,0.0,5,0,0,1513,1483,2,1,1,6
2023-06-06,Bundesliga,2022-23,Away,1,1,5.0,2,0,0,1369,1251,3,2,6,3
2023-06-06,Serie A,2022-23,Home,0,0,4.0,1,0,0,1775,1463,3,1,6,1
2023-06-06,La Liga,2022-23,Away,2,2,2.0,3,0,0,1722,1482,2,2,2,5
2023-06-07,Serie A,2020-21,Home,0,0,2.0,4,0,0,1907,1401,1,1,3,6
2023-06-07,Ligue 1,2020-21,Neutral,0,1,2.0,0,0,1,1560,1649,1,2,4,0
2023-06-07,Serie A,2020-21,Home,0,0,2.0,2,0,0,1750,1222,0,2,6,3
2023-06-07,Serie A,2020-21,Home,0,1,4.0,1,0,0,1430,1618,0,1,4,2
2023-06-07,Premier League,2021-22,Home,3,0,3.0,5,0,0,1680,1209,3,0,7,6
2023-06-07,Bundesliga,2023-24,Home,1,0,0.0,2,0,0,1510,1542,2,0,3,3
2023-06-08,Premier League,2023-24,Away,0,1,3.0,4,0,0,1299,1360,0,1,5,4
2023-06-08,Serie A,2023-24,Home,0,2,4.0,1,0,0,1666,1531,0,2,6,2
2023-06-09,La Liga,2022-23,Home,2,1,1.0,3,0,0,1479,1816,2,2,4,6
2023-06-09,La Liga,2021-22,Home,0,0,3.0,0,0,0,1712,1327,0,3,6,1
2023-06-09,La Liga,2022-23,Away,1,1,3.0,2,1,0,1691,1954,3,3,10,4
2023-06-10,La Liga,2023-24,Home,1,1,3.0,2,0,0,1597,1731,1,1,6,3
2023-06-10,Bundesliga,2022-23,Home,0,0,2.0,3,0,0,1958,1200,0,0,3,4
2023-06-10,La Liga,2022-23,Home,1,1,0.0,3,0,0,1243,1618,3,2,5,5
2023-06-10,La Liga,2022-23,Away,1,1,2.0,3,0,0,1611,1794,1,1,3,4
2023-06-10,Ligue 1,2020-21,Neutral,1,1,2.0,1,0,0,1434,1540,1,1,3,5
2023-06-10,Ligue 1,2020-21,Away,1,0,0.0,3,1,1,1399,1311,2,1,0,3
2023-06-11,Bundesliga,2022-23,Home,2,3,2.0,1,0,1,1715,1482,4,4,7,2
2023-06-12,Bundesliga,2023-24,Home,0,0,3.0,3,0,0,1352,1255,1,0,9,7
2023-06-12,Serie A,2021-22,Home,0,0,2.0,1,0,0,1704,1295,2,0,4,5
2023-06-12,Bundesliga,2020-21,Home,2,0,3.0,4,0,0,1329,1278,3,1,4,6
2023-06-12,La Liga,2021-22,Away,0,1,3.0,1,0,0,1139,1627,3,2,7,1
2023-06-12,Bundesliga,2020-21,Away,2,0,1.0,3,0,0,1368,1869,4,0,4,3
2023-06-13,Premier League,2021-22,Away,1,0,3.0,0,0,0,1574,1249,2,0,3,2
2023-06-13,Ligue 1,2020-21,Away,0,0,4.0,1,0,0,1577,1786,1,2,6,3
2023-06-13,Serie A,2022-23,Home,1,0,3.0,1,0,0,1438,1207,2,1,5,4
2023-06-15,Premier League,2022-23,Home,0,0,5.0,3,0,0,1681,1528,0,1,6,5
2023-06-15,,2023-24,Away,2,0,3.0,4,0,0,1748,1335,3,0,3,6
2023-06-15,La Liga,2022-23,Home,1,2,6.0,1,0,1,1689,1444,1,3,8,2
2023-06-16,Ligue 1,2023-24,Home,1,0,2.0,0,0,0,1516,1871,2,1,3,3
2023-06-16,Ligue 1,2021-22,Neutral,0,1,4.0,3,0,0,1364,2076,0,1,5,6
2023-06-16,La Liga,2020-21,Away,0,0,1.0,1,0,0,1679,1163,2,2,1,3
2023-06-16,Bundesliga,2020-21,Neutral,1,1,1.0,3,0,0,1436,1260,1,1,1,5
2023-06-17,Premier League,2020-21,Away,1,1,7.0,3,1,0,1525,1257,1,1,9,6
2023-06-17,La Liga,2022-23,Away,0,0,3.0,2,0,0,1338,1534,0,1,5,3
2023-06-18,Ligue 1,2023-24,Away,0,1,1.0,3,0,0,1435,1447,0,1,4,6
2023-06-18,Premier League,2023-24,Home,2,0,3.0,3,0,0,1711,1469,2,2,3,4
2023-06-18,Ligue 1,2022-23,Away,1,2,3.0,1,0,0,1496,1063,1,4,5,2
2023-06-19,Ligue 1,2021-22,Away,1,2,3.0,4,0,0,1405,1006,1,2,5,4
2023-06-19,Bundesliga,2021-22,Home,1,0,3.0,1,0,0,1459,1396,4,0,3,3
2023-06-19,Serie A,2022-23,Home,0,0,3.0,2,0,0,1495,1824,0,1,6,2
2023-06-20,Serie A,2022-23,Away,1,1,3.0,4,0,0,1562,1565,2,2,4,8
2023-06-20,Serie A,2023-24,Away,1,0,6.0,0,0,0,1612,1666,1,0,8,5
2023-06-20,Ligue 1,2023-24,Away,1,0,,3,0,1,1508,1425,1,1,5,3
2023-06-21,Bundesliga,2022-23,Home,0,1,1.0,5,0,0,1382,1150,3,4,2,5
2023-06-21,Ligue 1,2022-23,Away,1,1,2.0,2,0,0,1453,1717,1,2,4,4
2023-06-22,Premier League,2022-23,Away,0,0,3.0,2,0,0,1600,1356,1,2,5,2
2023-06-23,Serie A,2020-21,Home,0,1,3.0,1,0,0,1621,1781,3,2,5,4
2023-06-23,Ligue 1,2020-21,Home,1,0,3.0,1,0,0,1424,1786,2,2,6,3
2023-06-23,Bundesliga,2020-21,Away,1,1,5.0,3,0,0,1565,1308,1,1,5,3
2023-06-23,Bundesliga,2023-24,Away,1,0,1.0,1,0,0,1167,1672,1,1,3,2
2023-06-25,Bundesliga,2022-23,Home,0,0,3.0,1,0,0,1552,1438,1,0,4,2
2023-06-25,Bundesliga,2022-23,Home,2,1,3.0,2,0,0,1963,1354,3,2,4,3
2023-06-25,Ligue 1,2023-24,Home,3,2,5.0,0,0,0,1633,1524,3,3,5,1
2023-06-25,Serie A,2021-22,Neutral,0,0,2.0,0,0,0,1598,1595,3,0,3,2
2023-06-26,Premier League,2023-24,Away,0,1,0.0,2,0,0,1453,1507,1,3,5,4
2023-06-27,Ligue 1,2022-23,Neutral,1,0,0.0,0,0,0,1558,1460,1,0,2,3
2023-06-27,Premier League,2020-21,Home,2,0,2.0,1,0,0,1845,1115,3,0,5,3
2023-06-28,La Liga,2021-22,Home,2,1,2.0,6,0,0,1453,1427,4,2,3,8
2023-06-28,La Liga,2020-21,Home,1,0,0.0,1,0,0,1395,1456,2,0,4,5
2023-06-28,Bundesliga,2022-23,Home,2,2,3.0,2,0,0,1859,1592,4,2,4,3
2023-06-29,La Liga,2022-23,Home,1,1,,2,0,0,1053,1403,3,1,7,2
2023-06-29,Premier League,2021-22,Home,1,1,,2,0,0,1654,1579,1,1,4,2
2023-06-29,Bundesliga,2023-24,Home,1,0,1.0,2,0,0,1644,1706,1,1,3,4
2023-06-29,Serie A,2023-24,Home,2,1,2.0,1,0,0,1633,1457,2,1,3,3
2023-06-29,Serie A,2023-24,Away,0,1,0.0,4,0,0,1843,1285,1,1,2,7
2023-06-29,Ligue 1,2022-23,Home,1,0,3.0,4,0,1,1640,1392,3,0,10,4
2023-06-29,Bundesliga,2023-24,Away,0,1,3.0,0,0,0,1829,1602,1,1,7,1
2023-06-29,Premier League,2023-24,Home,3,1,1.0,2,0,0,1109,1732,4,1,4,2
2023-06-29,Premier League,2020-21,Home,2,0,4.0,0,0,0,1708,1576,3,3,7,1
2023-06-29,Ligue 1,2022-23,Away,0,2,1.0,3,0,0,1285,1433,0,2,1,4
2023-06-30,Serie A,2023-24,Home,0,0,1.0,4,0,0,1618,1888,1,0,3,5
2023-06-30,Serie A,2022-23,Away,2,0,0.0,1,0,0,1667,1453,2,0,1,1
2023-06-30,La Liga,2021-22,Home,0,1,7.0,6,0,0,1372,1226,2,2,8,6
2023-06-30,La Liga,2023-24,Home,2,1,,0,0,0,1704,1426,2,1,7,1
2023-07-01,Ligue 1,2021-22,Home,1,0,3.0,1,0,0,1119,2024,2,1,4,2
2023-07-01,La Liga,2023-24,Away,2,1,3.0,1,0,0,1970,1708,4,1,5,3
2023-07-01,La Liga,2023-24,Away,0,0,4.0,1,0,0,1620,1276,1,1,5,4
2023-07-01,Serie A,2023-24,Home,1,1,3.0,4,0,0,1951,1335,2,1,5,6
2023-07-01,Ligue 1,2023-24,Away,0,0,,1,0,0,1659,1526,0,0,2,3
2023-07-02,Ligue 1,2021-22,Away,1,0,1.0,3,0,0,1275,1600,3,0,5,6
2023-07-02,Serie A,2020-21,Home,1,1,2.0,1,1,0,1586,1357,3,1,3,1
2023-07-03,Serie A,2022-23,Home,0,1,1.0,0,0,0,1414,1489,0,1,2,1
2023-07-03,Serie A,2020-21,Home,0,1,3.0,5,0,0,1309,1426,0,1,3,7
2023-07-04,La Liga,2021-22,Away,0,0,2.0,3,0,0,1200,1274,1,2,5,4
2023-07-04,Ligue 1,2023-24,Away,1,0,0.0,1,0,0,1433,1564,2,0,3,1
2023-07-04,Serie A,2023-24,Away,0,0,1.0,2,0,0,1539,1299,0,2,4,4
2023-07-04,La Liga,2021-22,Home,0,2,1.0,1,1,1,1464,1582,1,5,2,3
2023-07-04,Premier League,2023-24,Home,2,2,2.0,2,0,1,1610,1666,2,2,3,6
2023-07-04,Bundesliga,2022-23,Neutral,1,2,2.0,2,0,0,1439,1467,2,2,3,4
2023-07-05,Bundesliga,2022-23,Home,2,2,3.0,1,0,0,1481,1266,3,2,6,1
2023-07-05,Serie A,2021-22,Home,0,1,1.0,2,0,0,1673,1674,1,4,5,2
2023-07-05,Serie A,2021-22,Away,0,0,3.0,2,1,1,1385,1549,0,0,5,4
2023-07-06,Premier League,2023-24,Away,1,2,3.0,1,0,1,1562,1533,1,2,4,5
2023-07-06,La Liga,2020-21,Away,0,0,2.0,3,0,0,1638,1552,1,1,3,4
2023-07-06,La Liga,2020-21,Home,2,0,1.0,3,0,0,1326,1588,2,2,2,8
2023-07-06,Premier League,2021-22,Home,0,0,,5,0,0,1396,1811,0,0,5,6
2023-07-07,Bundesliga,2020-21,Home,1,0,2.0,6,0,0,1676,1661,4,0,4,7
2023-07-07,La Liga,2023-24,Home,0,0,3.0,3,0,0,1897,1638,0,1,3,3
2023-07-07,Ligue 1,2021-22,Home,0,1,,1,0,0,1441,1019,2,2,7,1
2023-07-07,Premier League,2023-24,Home,2,0,1.0,2,0,1,1372,1650,3,1,2,5
2023-07-07,La Liga,2023-24,Home,0,1,2.0,1,0,0,1583,1357,0,2,4,2
2023-07-07,La Liga,2021-22,Home,0,0,1.0,2,0,1,1498,1603,1,2,1,3
2023-07-08,La Liga,2023-24,Home,1,0,3.0,2,0,0,1514,1794,1,3,4,5
2023-07-08,Ligue 1,2021-22,Home,0,2,2.0,2,0,0,1740,1329,2,2,3,2
2023-07-08,Serie A,2023-24,Away,0,0,2.0,4,0,0,1518,1472,3,1,3,4
2023-07-08,Premier League,2020-21,Home,1,0,0.0,2,1,0,1808,1426,2,1,3,5
2023-07-09,Serie A,2022-23,Home,0,1,3.0,1,0,0,1683,1589,2,1,4,2
2023-07-09,La Liga,2021-22,Home,1,0,4.0,1,0,1,1861,1745,1,1,4,3
2023-07-09,Serie A,2023-24,Away,1,2,3.0,1,0,0,2160,1688,3,2,5,4
2023-07-09,La Liga,2022-23,Away,1,0,1.0,2,1,0,1252,1380,3,0,3,2
2023-07-09,,2023-24,Away,2,0,5.0,1,0,0,1154,1399,3,0,8,5
2023-07-09,La Liga,2021-22,Away,1,0,1.0,2,0,0,1563,1507,1,1,3,4
2023-07-11,Premier League,2022-23,Home,1,2,1.0,2,0,0,986,1796,1,2,4,4
2023-07-11,Serie A,2022-23,Away,1,1,0.0,1,0,0,1467,1162,3,1,1,2
2023-07-13,Premier League,2020-21,Home,0,1,1.0,2,0,0,1190,1442,1,1,4,7
2023-07-13,Ligue 1,2022-23,Home,2,0,,4,0,0,1720,1647,4,1,5,6
2023-07-13,Serie A,2021-22,Home,2,0,1.0,5,0,0,1357,1264,3,1,3,6
2023-07-13,Bundesliga,2020-21,Home,0,0,2.0,2,0,0,1175,1572,0,1,3,5
2023-07-13,La Liga,2023-24,Away,1,0,0.0,3,1,0,1532,1299,1,1,1,4
2023-07-13,Ligue 1,2022-23,Home,0,1,1.0,0,0,0,1498,1628,1,4,1,3
2023-07-14,Ligue 1,2023-24,Away,1,0,4.0,1,0,0,1364,1774,2,0,5,1
2023-07-14,La Liga,2021-22,Home,3,3,2.0,0,0,0,1703,1592,3,4,2,0
2023-07-14,La Liga,2023-24,Home,1,1,2.0,4,0,0,1744,1460,1,2,4,5
2023-07-15,La Liga,2022-23,Home,1,0,2.0,1,0,0,1468,1289,2,0,3,6
2023-07-16,Ligue 1,2021-22,Away,1,1,2.0,4,0,0,1828,1237,1,2,4,5
2023-07-16,La Liga,2020-21,Home,2,0,2.0,0,0,0,1363,1349,3,1,4,5
2023-07-17,Ligue 1,2022-23,Home,1,3,5.0,2,0,0,1731,1596,1,3,5,5
2023-07-17,Ligue 1,2021-22,Home,3,0,2.0,3,0,0,1475,1565,5,1,5,5
2023-07-18,Serie A,2023-24,Home,0,1,4.0,2,1,0,1682,1575,0,2,4,5
2023-07-18,Bundesliga,2020-21,Away,0,2,4.0,1,0,0,1418,1508,0,2,5,4
2023-07-18,Premier League,2020-21,Home,0,0,2.0,2,0,0,1443,1657,0,1,3,3
2023-07-18,Bundesliga,2023-24,Away,1,0,3.0,0,0,0,1620,1507,2,0,5,4
2023-07-18,Serie A,2023-24,Home,0,0,2.0,2,0,0,1306,1495,2,0,4,3
2023-07-19,Bundesliga,2023-24,Home,1,3,1.0,2,1,0,1398,1443,1,4,1,4
2023-07-19,Bundesliga,2021-22,Home,0,0,2.0,0,0,0,1480,1488,0,1,7,3
2023-07-19,Serie A,2022-23,Away,1,0,7.0,2,0,0,1184,1448,1,1,9,4
2023-07-19,La Liga,2022-23,Away,0,0,3.0,3,0,0,1676,1218,1,1,3,4
2023-07-19,Bundesliga,2020-21,Home,0,1,1.0,2,0,0,1524,1381,0,1,4,2
2023-07-19,Serie A,2020-21,Away,0,0,4.0,2,0,0,1449,1633,0,1,6,4
2023-07-19,Bundesliga,2023-24,Away,0,1,4.0,1,0,0,1584,1600,2,3,9,1
2023-07-19,La Liga,2022-23,Away,0,0,1.0,2,0,0,1574,1176,0,0,3,7
2023-07-19,Ligue 1,2022-23,Neutral,1,0,3.0,3,0,0,1672,1351,2,1,4,4
2023-07-20,La Liga,2021-22,Away,1,1,,3,0,0,1372,1330,2,2,3,4
2023-07-20,La Liga,2020-21,Home,0,1,3.0,3,0,0,1643,1329,1,2,3,6
2023-07-20,Bundesliga,2022-23,Home,0,0,1.0,2,0,1,1204,1392,0,1,1,4
2023-07-20,Ligue 1,2023-24,Away,1,0,5.0,4,0,0,1388,1558,1,0,7,6
2023-07-22,Serie A,2023-24,Away,0,1,1.0,3,0,0,1784,1214,0,2,5,6
2023-07-22,Premier League,2021-22,Home,1,0,1.0,1,0,0,1671,1532,1,1,3,1
